ì˙ït,éûä‘,çáåv,íjê´,èóê´,20ë„,30ë„,40ë„,50ë„,60ë„,70çŒà»è„,ãèèZé“,ãŒñ±é“,óàäXé“,ïΩãœíjê´,ïΩãœèóê´,ïΩãœ20ë„,ïΩãœ30ë„,ïΩãœ40ë„,ïΩãœ50ë„,ïΩãœ60ë„,ïΩãœ70çŒà»è„,ïΩãœãèèZé“,ïΩãœãŒñ±é“,ïΩãœóàäXé“
2024-10-05,25éûîº,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,26éû,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,26éûîº,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,27éû,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,27éûîº,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,28éû,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,28éûîº,257,172,85,66,50,43,54,42,0,0,0,258,172,85,66,50,43,54,42,0,0,0,258
2024-10-06,5éû,140,54,86,0,0,86,54,0,0,0,0,141,54,86,0,0,86,54,0,0,0,0,141
2024-10-06,5éûîº,128,54,74,0,0,43,54,31,0,0,31,98,54,74,0,0,43,54,31,0,0,31,98
2024-10-06,6éû,128,54,74,0,0,43,54,31,0,0,31,98,54,74,0,0,43,54,31,0,0,31,98
2024-10-06,6éûîº,128,54,74,0,0,43,54,31,0,0,31,98,54,74,0,0,43,54,31,0,0,31,98
2024-10-06,7éû,211,137,74,0,82,43,54,31,0,0,31,180,137,74,0,82,43,54,31,0,0,31,180
2024-10-06,7éûîº,193,150,43,0,0,138,54,0,0,0,0,193,150,43,0,0,138,54,0,0,0,0,193
2024-10-06,8éû,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,8éûîº,67,24,43,0,0,43,0,24,0,0,0,68,24,43,0,0,43,0,24,0,0,0,68
2024-10-06,9éû,67,24,43,0,0,43,0,24,0,0,0,68,24,43,0,0,43,0,24,0,0,0,68
2024-10-06,9éûîº,150,107,43,0,52,97,0,0,0,0,0,150,107,43,0,52,97,0,0,0,0,0,150
2024-10-06,10éû,95,21,74,0,0,43,21,31,0,0,31,64,21,74,0,0,43,21,31,0,0,31,64
2024-10-06,10éûîº,74,0,74,0,0,74,0,0,0,0,0,74,0,74,0,0,74,0,0,0,0,0,74
2024-10-06,11éû,74,0,74,0,0,74,0,0,0,0,0,74,0,74,0,0,74,0,0,0,0,0,74
2024-10-06,11éûîº,113,58,55,0,0,0,58,55,0,0,0,114,58,55,0,0,0,58,55,0,0,0,114
2024-10-06,12éû,58,58,0,0,0,0,58,0,0,0,0,58,58,0,0,0,0,58,0,0,0,0,58
2024-10-06,12éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,13éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,13éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,14éû,84,0,84,0,0,0,31,0,52,0,0,84,0,84,0,0,0,31,0,52,0,0,84
2024-10-06,14éûîº,63,0,63,0,0,0,63,0,0,0,0,63,0,63,0,0,0,63,0,0,0,0,63
2024-10-06,15éû,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-06,15éûîº,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-06,16éû,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-06,16éûîº,107,0,107,0,0,107,0,0,0,0,0,107,0,107,0,0,107,0,0,0,0,0,107
2024-10-06,17éû,139,32,107,0,0,107,0,32,0,0,32,107,32,107,0,0,107,0,32,0,0,32,107
2024-10-06,17éûîº,292,185,107,109,0,149,0,32,0,0,32,259,185,107,109,0,149,0,32,0,0,32,259
2024-10-06,18éû,259,152,107,109,0,149,0,0,0,0,0,259,152,107,109,0,149,0,0,0,0,0,259
2024-10-06,18éûîº,186,79,107,0,79,107,0,0,0,79,0,107,79,107,0,79,107,0,0,0,79,0,107
2024-10-06,19éû,209,102,107,0,79,107,23,0,0,79,0,130,102,107,0,79,107,23,0,0,79,0,130
2024-10-06,19éûîº,130,23,107,0,0,107,23,0,0,0,0,130,23,107,0,0,107,23,0,0,0,0,130
2024-10-06,20éû,107,0,107,0,0,107,0,0,0,0,0,107,0,107,0,0,107,0,0,0,0,0,107
2024-10-06,20éûîº,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,21éû,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,21éûîº,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,22éû,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,22éûîº,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,23éû,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,23éûîº,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,24éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,24éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,25éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,25éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,26éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,26éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,27éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,27éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-06,28éû,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-06,28éûîº,43,0,43,0,0,43,0,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,43
2024-10-07,5éû,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,5éûîº,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,6éû,92,92,0,0,0,60,32,0,0,0,0,92,92,0,0,0,60,32,0,0,0,0,92
2024-10-07,6éûîº,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,7éû,170,170,0,138,0,0,32,0,0,0,0,170,170,0,138,0,0,32,0,0,0,0,170
2024-10-07,7éûîº,303,303,0,138,0,61,67,36,0,0,36,266,303,0,138,0,61,67,36,0,0,36,266
2024-10-07,8éû,167,167,0,0,38,61,67,0,0,0,0,167,167,0,0,38,61,67,0,0,0,0,167
2024-10-07,8éûîº,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,9éû,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-07,9éûîº,63,32,31,0,0,0,32,31,0,0,31,32,32,31,0,0,0,32,31,0,0,31,32
2024-10-07,10éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,10éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,11éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,11éûîº,102,71,31,0,0,0,71,31,0,0,31,71,71,31,0,0,0,71,31,0,0,31,71
2024-10-07,12éû,102,71,31,0,0,0,71,31,0,0,31,71,71,31,0,0,0,71,31,0,0,31,71
2024-10-07,12éûîº,31,0,31,0,0,0,0,31,0,0,31,0,0,31,0,0,0,0,31,0,0,31,0
2024-10-07,13éû,31,0,31,0,0,0,0,31,0,0,31,0,0,31,0,0,0,0,31,0,0,31,0
2024-10-07,13éûîº,103,37,66,0,0,37,0,66,0,0,66,37,37,66,0,0,37,0,66,0,0,66,37
2024-10-07,14éû,60,29,31,0,0,0,0,31,29,0,31,29,29,31,0,0,0,0,31,29,0,31,29
2024-10-07,14éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,15éû,63,0,63,0,0,63,0,0,0,0,0,63,0,63,0,0,63,0,0,0,0,0,63
2024-10-07,15éûîº,63,0,63,0,0,63,0,0,0,0,0,63,0,63,0,0,63,0,0,0,0,0,63
2024-10-07,16éû,30,30,0,0,0,0,30,0,0,0,0,30,30,0,0,0,0,30,0,0,0,0,30
2024-10-07,16éûîº,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,17éû,148,105,43,0,0,149,0,0,0,0,0,149,105,43,0,0,149,0,0,0,0,0,149
2024-10-07,17éûîº,138,95,43,0,0,104,34,0,0,0,0,138,95,43,0,0,104,34,0,0,0,0,138
2024-10-07,18éû,164,121,43,0,0,164,0,0,0,0,0,164,121,43,0,0,164,0,0,0,0,0,164
2024-10-07,18éûîº,60,60,0,0,0,60,0,0,0,0,0,60,60,0,0,0,60,0,0,0,0,0,60
2024-10-07,19éû,213,213,0,128,0,60,0,24,0,0,0,213,213,0,128,0,60,0,24,0,0,0,213
2024-10-07,19éûîº,213,213,0,128,0,60,0,24,0,0,0,213,213,0,128,0,60,0,24,0,0,0,213
2024-10-07,20éû,188,188,0,128,0,60,0,0,0,0,0,188,188,0,128,0,60,0,0,0,0,0,188
2024-10-07,20éûîº,60,60,0,0,0,60,0,0,0,0,0,60,60,0,0,0,60,0,0,0,0,0,60
2024-10-07,21éû,153,110,43,0,0,154,0,0,0,0,0,154,110,43,0,0,154,0,0,0,0,0,154
2024-10-07,21éûîº,128,85,43,0,0,104,24,0,0,0,0,128,85,43,0,0,104,24,0,0,0,0,128
2024-10-07,22éû,613,85,528,484,0,104,24,0,0,0,0,613,85,528,484,0,104,24,0,0,0,0,613
2024-10-07,22éûîº,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,23éû,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,23éûîº,103,60,43,0,0,104,0,0,0,0,0,104,60,43,0,0,104,0,0,0,0,0,104
2024-10-07,24éû,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,24éûîº,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,25éû,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,25éûîº,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,26éû,52,24,28,0,0,0,0,52,0,0,0,52,24,28,0,0,0,0,52,0,0,0,52
2024-10-07,26éûîº,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,27éû,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,27éûîº,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,28éû,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-07,28éûîº,95,24,71,0,0,43,0,52,0,0,0,96,24,71,0,0,43,0,52,0,0,0,96
2024-10-08,5éû,84,56,28,0,0,0,32,52,0,0,0,84,56,28,0,0,0,32,52,0,0,0,84
2024-10-08,5éûîº,84,56,28,0,0,0,32,52,0,0,0,84,56,28,0,0,0,32,52,0,0,0,84
2024-10-08,6éû,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-08,6éûîº,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-08,7éû,62,62,0,0,0,0,62,0,0,0,0,62,62,0,0,0,0,62,0,0,0,0,62
2024-10-08,7éûîº,62,62,0,0,0,0,62,0,0,0,0,62,62,0,0,0,0,62,0,0,0,0,62
2024-10-08,8éû,330,87,243,243,0,55,32,0,0,0,0,330,87,243,243,0,55,32,0,0,0,0,330
2024-10-08,8éûîº,122,122,0,0,0,55,67,0,0,0,0,122,122,0,0,0,55,67,0,0,0,0,122
2024-10-08,9éû,129,129,0,0,0,97,32,0,0,0,0,129,129,0,0,0,97,32,0,0,0,0,129
2024-10-08,9éûîº,74,74,0,0,0,42,32,0,0,0,0,74,74,0,0,0,42,32,0,0,0,0,74
2024-10-08,10éû,42,42,0,0,0,42,0,0,0,0,0,42,42,0,0,0,42,0,0,0,0,0,42
2024-10-08,10éûîº,42,42,0,0,0,42,0,0,0,0,0,42,42,0,0,0,42,0,0,0,0,0,42
2024-10-08,11éû,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,11éûîº,137,137,0,0,0,108,29,0,0,0,29,108,137,0,0,0,108,29,0,0,0,29,108
2024-10-08,12éû,137,137,0,0,0,108,29,0,0,0,29,108,137,0,0,0,108,29,0,0,0,29,108
2024-10-08,12éûîº,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,13éû,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,13éûîº,128,128,0,0,0,108,20,0,0,0,20,108,128,0,0,0,108,20,0,0,0,20,108
2024-10-08,14éû,128,128,0,0,0,108,20,0,0,0,20,108,128,0,0,0,108,20,0,0,0,20,108
2024-10-08,14éûîº,108,108,0,0,0,108,0,0,0,0,0,108,108,0,0,0,108,0,0,0,0,0,108
2024-10-08,15éû,65,65,0,0,0,65,0,0,0,0,0,65,65,0,0,0,65,0,0,0,0,0,65
2024-10-08,15éûîº,105,105,0,0,0,65,0,39,0,0,0,105,105,0,0,0,65,0,39,0,0,0,105
2024-10-08,16éû,105,105,0,0,0,65,0,39,0,0,0,105,105,0,0,0,65,0,39,0,0,0,105
2024-10-08,16éûîº,105,105,0,0,0,65,0,39,0,0,0,105,105,0,0,0,65,0,39,0,0,0,105
2024-10-08,17éû,168,105,63,0,0,129,0,39,0,0,0,168,105,63,0,0,129,0,39,0,0,0,168
2024-10-08,17éûîº,381,318,63,142,0,129,34,75,0,0,36,345,318,63,142,0,129,34,75,0,0,36,345
2024-10-08,18éû,176,176,0,0,0,65,34,75,0,0,36,139,176,0,0,0,65,34,75,0,0,36,139
2024-10-08,18éûîº,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,19éû,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,19éûîº,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,20éû,39,39,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,39,0,0,0,39
2024-10-08,20éûîº,96,96,0,0,57,0,0,39,0,0,57,39,96,0,0,57,0,0,39,0,0,57,39
2024-10-08,21éû,87,87,0,0,57,0,30,0,0,0,57,30,87,0,0,57,0,30,0,0,0,57,30
2024-10-08,21éûîº,56,56,0,0,0,0,56,0,0,0,0,56,56,0,0,0,0,56,0,0,0,0,56
2024-10-08,22éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,22éûîº,58,58,0,0,0,0,58,0,0,0,0,58,58,0,0,0,0,58,0,0,0,0,58
2024-10-08,23éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,23éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,24éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,24éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,25éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,25éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,26éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,26éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,27éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,27éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,28éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-08,28éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-09,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,5éûîº,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-09,6éû,108,55,53,0,0,53,55,0,0,0,23,85,55,53,0,0,53,55,0,0,0,23,85
2024-10-09,6éûîº,103,103,0,0,0,47,55,0,0,0,23,79,103,0,0,0,47,55,0,0,0,23,79
2024-10-09,7éû,116,116,0,0,0,60,55,0,0,0,23,92,116,0,0,0,60,55,0,0,0,23,92
2024-10-09,7éûîº,267,267,0,0,66,109,53,39,0,0,48,218,267,0,0,66,109,53,39,0,0,48,218
2024-10-09,8éû,317,262,55,0,112,97,53,0,55,0,104,213,262,55,0,112,97,53,0,55,0,104,213
2024-10-09,8éûîº,433,410,23,135,66,145,56,31,0,0,80,354,410,23,135,66,145,56,31,0,0,80,354
2024-10-09,9éû,538,303,235,212,127,143,56,0,0,0,307,231,303,235,212,127,143,56,0,0,0,307,231
2024-10-09,9éûîº,638,426,212,308,195,48,53,31,0,0,260,377,426,212,308,195,48,53,31,0,0,260,377
2024-10-09,10éû,523,311,212,308,134,48,0,31,0,0,260,262,311,212,308,134,48,0,31,0,0,260,262
2024-10-09,10éûîº,423,211,212,308,66,48,0,0,0,0,260,162,211,212,308,66,48,0,0,0,0,260,162
2024-10-09,11éû,530,211,319,212,221,97,0,0,0,0,260,270,211,319,212,221,97,0,0,0,0,260,270
2024-10-09,11éûîº,628,309,319,212,173,243,0,0,0,0,260,368,309,319,212,173,243,0,0,0,0,260,368
2024-10-09,12éû,598,279,319,212,173,181,0,31,0,0,243,355,279,319,212,173,181,0,31,0,0,243,355
2024-10-09,12éûîº,730,420,310,212,127,359,0,31,0,0,341,388,420,310,212,127,359,0,31,0,0,341,388
2024-10-09,13éû,517,207,310,212,66,207,0,31,0,0,341,175,207,310,212,66,207,0,31,0,0,341,175
2024-10-09,13éûîº,541,231,310,212,66,202,29,31,0,0,371,169,231,310,212,66,202,29,31,0,0,371,169
2024-10-09,14éû,518,306,212,212,66,159,49,31,0,0,273,245,306,212,212,66,159,49,31,0,0,273,245
2024-10-09,14éûîº,715,438,277,212,122,234,115,31,0,0,273,442,438,277,212,122,234,115,31,0,0,273,442
2024-10-09,15éû,784,457,327,333,66,255,69,60,0,0,302,481,457,327,333,66,255,69,60,0,0,302,481
2024-10-09,15éûîº,448,448,0,121,66,112,59,90,0,0,61,387,448,0,121,66,112,59,90,0,0,61,387
2024-10-09,16éû,407,407,0,121,66,112,51,57,0,0,61,346,407,0,121,66,112,51,57,0,0,61,346
2024-10-09,16éûîº,382,382,0,0,66,112,123,57,23,0,84,298,382,0,0,66,112,123,57,23,0,84,298
2024-10-09,17éû,344,344,0,0,66,112,56,57,52,0,54,289,344,0,0,66,112,56,57,52,0,54,289
2024-10-09,17éûîº,398,299,99,0,130,112,68,57,28,0,31,366,299,99,0,130,112,68,57,28,0,31,366
2024-10-09,18éû,283,163,120,0,130,65,0,31,55,0,31,251,163,120,0,130,65,0,31,55,0,31,251
2024-10-09,18éûîº,381,261,120,0,225,100,0,0,55,0,94,286,261,120,0,225,100,0,0,55,0,94,286
2024-10-09,19éû,259,195,64,0,225,34,0,0,0,0,94,165,195,64,0,225,34,0,0,0,0,94,165
2024-10-09,19éûîº,164,100,64,0,130,34,0,0,0,0,0,165,100,64,0,130,34,0,0,0,0,0,165
2024-10-09,20éû,196,132,64,0,130,34,0,0,31,0,31,165,132,64,0,130,34,0,0,31,0,31,165
2024-10-09,20éûîº,156,92,64,0,130,0,26,0,0,0,0,157,92,64,0,130,0,26,0,0,0,0,157
2024-10-09,21éû,90,26,64,0,64,0,26,0,0,0,0,91,26,64,0,64,0,26,0,0,0,0,91
2024-10-09,21éûîº,125,61,64,0,64,34,26,0,0,0,0,126,61,64,0,64,34,26,0,0,0,0,126
2024-10-09,22éû,64,0,64,0,64,0,0,0,0,0,0,64,0,64,0,64,0,0,0,0,0,0,64
2024-10-09,22éûîº,64,0,64,0,64,0,0,0,0,0,0,64,0,64,0,64,0,0,0,0,0,0,64
2024-10-09,23éû,64,0,64,0,64,0,0,0,0,0,0,64,0,64,0,64,0,0,0,0,0,0,64
2024-10-09,23éûîº,153,89,64,0,118,36,0,0,0,0,0,154,89,64,0,118,36,0,0,0,0,0,154
2024-10-09,24éû,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,24éûîº,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,25éû,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,25éûîº,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,26éû,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,26éûîº,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,27éû,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,27éûîº,89,89,0,0,53,36,0,0,0,0,0,89,89,0,0,53,36,0,0,0,0,0,89
2024-10-09,28éû,126,126,0,0,53,73,0,0,0,0,0,126,126,0,0,53,73,0,0,0,0,0,126
2024-10-09,28éûîº,126,126,0,0,53,73,0,0,0,0,0,126,126,0,0,53,73,0,0,0,0,0,126
2024-10-10,5éû,59,59,0,0,0,36,0,22,0,0,0,59,59,0,0,0,36,0,22,0,0,0,59
2024-10-10,5éûîº,99,68,31,0,0,36,31,31,0,0,31,68,68,31,0,0,36,31,31,0,0,31,68
2024-10-10,6éû,67,36,31,0,0,36,0,31,0,0,31,36,36,31,0,0,36,0,31,0,0,31,36
2024-10-10,6éûîº,152,121,31,0,0,88,32,31,0,0,31,121,121,31,0,0,88,32,31,0,0,31,121
2024-10-10,7éû,145,68,77,0,0,36,78,31,0,0,77,68,68,77,0,0,36,78,31,0,0,77,68
2024-10-10,7éûîº,234,84,150,0,73,52,78,31,0,0,77,157,84,150,0,73,52,78,31,0,0,77,157
2024-10-10,8éû,246,215,31,102,0,52,32,31,28,0,31,215,215,31,102,0,52,32,31,28,0,31,215
2024-10-10,8éûîº,277,246,31,126,59,0,32,31,28,0,31,246,246,31,126,59,0,32,31,28,0,31,246
2024-10-10,9éû,333,302,31,241,0,0,32,31,28,0,31,302,302,31,241,0,0,32,31,28,0,31,302
2024-10-10,9éûîº,276,245,31,115,0,40,60,31,28,0,31,245,245,31,115,0,40,60,31,28,0,31,245
2024-10-10,10éû,215,184,31,115,0,40,0,31,28,0,31,184,184,31,115,0,40,0,31,28,0,31,184
2024-10-10,10éûîº,59,28,31,0,0,0,0,31,28,0,31,28,28,31,0,0,0,0,31,28,0,31,28
2024-10-10,11éû,236,63,173,0,0,0,52,94,89,0,31,205,63,173,0,0,0,52,94,89,0,31,205
2024-10-10,11éûîº,384,211,173,0,47,46,106,94,89,0,31,353,211,173,0,47,46,106,94,89,0,31,353
2024-10-10,12éû,275,191,84,0,0,46,134,94,0,0,54,221,191,84,0,0,46,134,94,0,0,54,221
2024-10-10,12éûîº,256,131,125,0,0,46,178,31,0,0,31,225,131,125,0,0,46,178,31,0,0,31,225
2024-10-10,13éû,297,203,94,126,0,46,124,0,0,0,0,297,203,94,126,0,46,124,0,0,0,0,297
2024-10-10,13éûîº,187,146,41,0,0,46,102,39,0,0,0,187,146,41,0,0,46,102,39,0,0,0,187
2024-10-10,14éû,342,311,31,225,0,46,0,70,0,0,31,311,311,31,225,0,46,0,70,0,0,31,311
2024-10-10,14éûîº,141,141,0,0,0,46,0,95,0,0,0,141,141,0,0,0,46,0,95,0,0,0,141
2024-10-10,15éû,298,85,213,0,178,46,0,74,0,0,178,120,85,213,0,178,46,0,74,0,0,178,120
2024-10-10,15éûîº,327,114,213,0,178,114,0,35,0,0,178,149,114,213,0,178,114,0,35,0,0,178,149
2024-10-10,16éû,571,359,212,130,178,175,63,24,0,0,178,393,359,212,130,178,175,63,24,0,0,178,393
2024-10-10,16éûîº,387,46,341,129,178,46,33,0,0,0,178,209,46,341,129,178,46,33,0,0,0,178,209
2024-10-10,17éû,230,76,154,129,0,46,56,0,0,0,0,231,76,154,129,0,46,56,0,0,0,0,231
2024-10-10,17éûîº,186,57,129,129,0,0,57,0,0,0,0,186,57,129,129,0,0,57,0,0,0,0,186
2024-10-10,18éû,525,121,404,317,0,181,26,0,0,0,0,525,121,404,317,0,181,26,0,0,0,0,525
2024-10-10,18éûîº,502,109,393,317,0,159,26,0,0,0,0,503,109,393,317,0,159,26,0,0,0,0,503
2024-10-10,19éû,331,202,129,129,66,82,26,25,0,0,25,305,202,129,129,66,82,26,25,0,0,25,305
2024-10-10,19éûîº,331,202,129,129,66,82,26,25,0,0,25,305,202,129,129,66,82,26,25,0,0,25,305
2024-10-10,20éû,228,99,129,129,0,46,26,25,0,0,25,202,99,129,129,0,46,26,25,0,0,25,202
2024-10-10,20éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-10,21éû,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-10,21éûîº,26,26,0,0,0,0,26,0,0,0,0,26,26,0,0,0,0,26,0,0,0,0,26
2024-10-10,22éû,175,92,83,65,83,0,26,0,0,0,0,176,92,83,65,83,0,26,0,0,0,0,176
2024-10-10,22éûîº,148,65,83,65,83,0,0,0,0,0,0,149,65,83,65,83,0,0,0,0,0,0,149
2024-10-10,23éû,65,65,0,65,0,0,0,0,0,0,0,65,65,0,65,0,0,0,0,0,0,0,65
2024-10-10,23éûîº,101,65,36,65,0,0,36,0,0,0,0,102,65,36,65,0,0,36,0,0,0,0,102
